FID IID BirthYear MumID
1 6436 2006 4460
1 5498 2003 4460
1 9133 2013 4465
1 7605 2010 4465
1 6197 2005 4467
1 5465 2003 4467
1 5890 2004 4467
1 6506 2006 4467
1 6650 2007 4468
1 5555 2003 4468
1 5895 2004 4468
1 6970 2008 4468
1 6971 2008 4468
1 6177 2005 4470
1 6667 2007 4470
1 5835 2004 4472
1 6480 2006 4473
1 5990 2004 4473
1 6168 2005 4473
1 6896 2008 4473
1 5538 2003 4473
1 6683 2007 4473
1 5425 2003 4575
1 7520 2010 4575
1 6452 2006 4598
1 5918 2004 4598
1 6963 2008 4598
1 6697 2007 4598
1 5997 2004 4628
1 6729 2007 4628
1 8216 2011 4628
1 6198 2005 4628
1 5509 2003 4635
1 6103 2005 5060
1 5448 2003 5060
1 6681 2007 5060
1 6424 2006 5060
1 7243 2009 5060
1 5803 2004 5060
1 5907 2004 5061
1 6826 2008 5063
1 6340 2006 5063
1 7112 2009 5063
1 6607 2007 5063
1 5782 2004 5073
1 5763 2004 5076
1 6378 2006 5076
1 5454 2003 5076
1 6101 2005 5076
1 5725 2004 5078
1 6660 2007 5081
1 6127 2005 5081
1 7594 2010 5084
1 5908 2004 5084
1 8287 2011 5084
1 5535 2003 5084
1 7133 2009 5089
1 8336 2011 5089
1 6386 2006 5089
1 5767 2004 5089
1 6114 2005 5089
1 7539 2010 5089
1 6706 2007 5089
1 6924 2008 5089
1 6676 2007 5094
1 6411 2006 5094
1 7592 2010 5094
1 6675 2007 5094
1 6182 2005 5095
1 6976 2008 5095
1 5911 2004 5095
1 7589 2010 5095
1 6886 2008 5100
1 6583 2007 5100
1 6342 2006 5100
1 6579 2007 5101
1 5746 2004 5101
1 6359 2006 5101
1 6329 2006 5103
1 5497 2003 5103
1 7107 2009 5103
1 7439 2010 5103
1 5730 2004 5103
1 5554 2003 5107
1 5879 2004 5107
1 5889 2004 5110
1 6153 2005 5111
1 7163 2009 5111
1 5876 2004 5111
1 6663 2007 5111
1 6712 2007 5119
1 5445 2003 5119
1 6900 2008 5119
1 7139 2009 5119
1 7540 2010 5119
1 8316 2011 5119
1 5777 2004 5119
1 5812 2004 5120
1 5475 2003 5120
1 5558 2003 5121
1 6459 2006 5121
1 6725 2007 5121
1 7222 2009 5121
1 6982 2008 5121
1 6475 2006 5122
1 6892 2008 5122
1 6157 2005 5125
1 6612 2007 5125
1 6985 2008 5125
1 6425 2006 5125
1 6908 2008 5127
1 7105 2009 5127
1 6192 2005 5127
1 6651 2007 5127
1 6710 2007 5130
1 7150 2009 5130
1 7151 2009 5130
1 7461 2010 5130
1 5796 2004 5130
1 6711 2007 5130
1 6186 2005 5133
1 8455 2011 5133
1 7537 2010 5133
1 8456 2011 5133
1 5485 2003 5133
1 7235 2009 5133
1 5824 2004 5133
1 7538 2010 5133
1 6455 2006 5133
1 5822 2004 5135
1 7547 2010 5137
1 7200 2009 5137
1 7548 2010 5137
1 6176 2005 5137
1 6483 2006 5141
1 6175 2005 5141
1 6722 2007 5141
1 5914 2004 5141
1 5524 2003 5141
1 6482 2006 5141
1 6850 2008 5144
1 7478 2010 5144
1 6462 2006 5144
1 7209 2009 5144
1 6939 2008 5146
1 7121 2009 5150
1 5502 2003 5150
1 7434 2010 5150
1 6944 2008 5150
1 6402 2006 5150
1 5747 2004 5150
1 7493 2010 5152
1 5744 2004 5152
1 7168 2009 5152
1 6435 2006 5152
1 6956 2008 5152
1 6623 2007 5152
1 5553 2003 5226
1 6730 2007 5326
1 7598 2010 5326
1 6200 2005 5326
1 6980 2008 5326
1 6605 2007 5421
1 6362 2006 5421
1 8230 2011 5421
1 6421 2006 5427
1 6881 2008 5427
1 7154 2009 5427
1 6882 2008 5427
1 6654 2007 5427
1 6653 2007 5427
1 7153 2009 5427
1 6335 2006 5428
1 7241 2009 5430
1 6407 2006 5430
1 7583 2010 5430
1 6646 2007 5431
1 7554 2010 5431
1 6400 2006 5433
1 8218 2011 5433
1 6595 2007 5433
1 6870 2008 5433
1 7137 2009 5433
1 7487 2010 5433
1 6649 2007 5439
1 6380 2006 5439
1 7477 2010 5439
1 7232 2009 5443
1 7513 2010 5443
1 8277 2011 5443
1 6151 2005 5443
1 7514 2010 5443
1 8278 2011 5443
1 8325 2011 5444
1 6724 2007 5444
1 6957 2008 5444
1 8242 2011 5447
1 7459 2010 5447
1 7458 2010 5447
1 7118 2009 5447
1 6577 2007 5447
1 5836 2004 5449
1 8253 2011 5455
1 6920 2008 5455
1 7131 2009 5455
1 6873 2008 5456
1 7223 2009 5456
1 6659 2007 5456
1 6381 2006 5456
1 8274 2011 5456
1 6874 2008 5456
1 6983 2008 5459
1 7604 2010 5459
1 6471 2006 5459
1 6727 2007 5459
1 7192 2009 5460
1 8355 2011 5460
1 6717 2007 5460
1 7564 2010 5460
1 6716 2007 5466
1 6174 2005 5466
1 6927 2008 5466
1 6825 2008 5469
1 7462 2010 5469
1 7463 2010 5469
1 6596 2007 5469
1 6597 2007 5469
1 6824 2008 5469
1 6367 2006 5469
1 5935 2004 5471
1 5934 2004 5478
1 6366 2006 5483
1 6477 2006 5485
1 7584 2010 5485
1 5928 2004 5485
1 7585 2010 5485
1 7211 2009 5486
1 6693 2007 5486
1 9117 2013 5490
1 8324 2011 5490
1 9879 2014 5490
1 6885 2008 5491
1 6460 2006 5491
1 7224 2009 5491
1 6677 2007 5491
1 5900 2004 5495
1 6972 2008 5495
1 7172 2009 5501
1 6974 2008 5501
1 6289 2005 5501
1 6203 2005 5505
1 6456 2006 5505
1 7125 2009 5506
1 7556 2010 5506
1 6942 2008 5506
1 6941 2008 5506
1 6662 2007 5506
1 8280 2011 5510
1 5932 2004 5510
1 7205 2009 5510
1 6682 2007 5510
1 6183 2005 5510
1 7565 2010 5510
1 7244 2009 5514
1 6911 2008 5514
1 6691 2007 5514
1 9108 2013 5520
1 6172 2005 5520
1 6694 2007 5520
1 8796 2012 5520
1 5910 2004 5520
1 6695 2007 5520
1 9107 2013 5520
1 7576 2010 5525
1 6464 2006 5525
1 8351 2011 5525
1 7173 2009 5525
1 6718 2007 5525
1 7255 2009 5526
1 6986 2008 5526
1 6715 2007 5526
1 7560 2010 5528
1 8811 2012 5528
1 6879 2008 5530
1 7177 2009 5530
1 8301 2011 5530
1 7526 2010 5530
1 6928 2008 5531
1 7233 2009 5531
1 7544 2010 5535
1 5925 2004 5535
1 6678 2007 5535
1 7165 2009 5535
1 6958 2008 5535
1 8362 2011 5535
1 7543 2010 5535
1 7164 2009 5535
1 6171 2005 5535
1 6670 2007 5542
1 7136 2009 5542
1 6917 2008 5542
1 6350 2006 5542
1 7214 2009 5543
1 7516 2010 5543
1 6634 2007 5543
1 6943 2008 5543
1 6925 2008 5547
1 6960 2008 5547
1 6565 2007 5547
1 5977 2004 5548
1 5916 2004 5549
1 6413 2006 5552
1 6125 2005 5552
1 6945 2008 5555
1 6123 2005 5555
1 6625 2007 5555
1 7206 2009 5555
1 6875 2008 5562
1 6664 2007 5562
1 6438 2006 5562
1 7530 2010 5562
1 7245 2009 5589
1 6387 2006 5589
1 6871 2008 5589
1 6692 2007 5589
1 6354 2006 5593
1 6883 2008 5593
1 7257 2009 5593
1 6713 2007 5593
1 6688 2007 5594
1 7143 2009 5594
1 7475 2010 5594
1 9116 2013 5594
1 6860 2008 5594
1 8762 2012 5594
1 8330 2011 5594
1 6341 2006 5594
1 8345 2011 5595
1 8346 2011 5595
1 6964 2008 5595
1 6701 2007 5595
1 6837 2008 5596
1 6163 2005 5596
1 5996 2004 5596
1 7450 2010 5596
1 6578 2007 5596
1 7109 2009 5596
1 6345 2006 5596
1 9901 2014 5597
1 8720 2012 5597
1 6627 2007 5597
1 7110 2009 5597
1 6841 2008 5597
1 9039 2013 5597
1 6088 2005 5597
1 6626 2007 5597
1 7451 2010 5597
1 7506 2010 5604
1 7242 2009 5604
1 7531 2010 5604
1 6904 2008 5604
1 6680 2007 5604
1 6905 2008 5604
1 6474 2006 5604
1 5851 2004 5605
1 6954 2008 5606
1 6689 2007 5606
1 5933 2004 5626
1 6696 2007 5626
1 6399 2006 5626
1 6161 2005 5626
1 6932 2008 5626
1 8313 2011 5631
1 7553 2010 5631
1 7161 2009 5631
1 6931 2008 5631
1 7162 2009 5631
1 6977 2008 5632
1 6671 2007 5632
1 7251 2009 5632
1 7485 2010 5741
1 8337 2011 5741
1 6703 2007 5741
1 6872 2008 5741
1 6443 2006 5741
1 7496 2010 5751
1 7144 2009 5751
1 9105 2013 5751
1 6690 2007 5751
1 7266 2009 5759
1 6880 2008 5759
1 6687 2007 5759
1 7555 2010 5759
1 8363 2011 5762
1 7170 2009 5891
1 7545 2010 5891
1 6959 2008 5891
1 7184 2009 5917
1 8340 2011 5917
1 6981 2008 5917
1 6684 2007 5917
1 7562 2010 5917
1 6575 2007 6082
1 8214 2011 6082
1 6836 2008 6082
1 7187 2009 6084
1 7597 2010 6084
1 6903 2008 6084
1 6849 2008 6086
1 7497 2010 6086
1 8219 2011 6086
1 8725 2012 6086
1 9020 2013 6086
1 7115 2009 6086
1 9814 2014 6086
1 7183 2009 6089
1 7253 2009 6099
1 6591 2007 6099
1 6832 2008 6099
1 6635 2007 6100
1 7527 2010 6118
1 8341 2011 6118
1 9861 2014 6118
1 10206 2015 6118
1 7201 2009 6118
1 6915 2008 6118
1 7550 2010 6120
1 7551 2010 6120
1 6700 2007 6120
1 7228 2009 6120
1 6966 2008 6124
1 7517 2010 6125
1 8279 2011 6127
1 9121 2013 6127
1 6857 2008 6127
1 8745 2012 6127
1 7135 2009 6127
1 9120 2013 6127
1 6611 2007 6136
1 6922 2008 6136
1 7145 2009 6136
1 6898 2008 6145
1 9888 2014 6145
1 7218 2009 6145
1 6897 2008 6145
1 6884 2008 6147
1 7196 2009 6147
1 6714 2007 6147
1 6937 2008 6150
1 6936 2008 6150
1 6645 2007 6151
1 8267 2011 6151
1 8769 2012 6151
1 7231 2009 6151
1 7174 2009 6155
1 7559 2010 6155
1 7529 2010 6159
1 6940 2008 6159
1 8334 2011 6159
1 7195 2009 6164
1 11280 2017 6168
1 8245 2011 6168
1 9756 2014 6168
1 6914 2008 6168
1 7194 2009 6168
1 8726 2012 6168
1 10561 2016 6168
1 8326 2011 6171
1 6935 2008 6176
1 8258 2011 6176
1 9102 2013 6176
1 8799 2012 6176
1 7199 2009 6176
1 6988 2008 6182
1 9061 2013 6182
1 8801 2012 6182
1 6685 2007 6182
1 7587 2010 6182
1 8238 2011 6189
1 6868 2008 6189
1 7156 2009 6189
1 6674 2007 6193
1 6838 2008 6193
1 9115 2013 6196
1 9114 2013 6196
1 8320 2011 6196
1 7181 2009 6196
1 7180 2009 6196
1 8321 2011 6196
1 6633 2007 6196
1 7515 2010 6196
1 6728 2007 6331
1 6949 2008 6331
1 8358 2011 6331
1 7481 2010 6338
1 6953 2008 6338
1 7146 2009 6338
1 7238 2009 6348
1 9023 2013 6348
1 6968 2008 6348
1 8227 2011 6348
1 10660 2016 6348
1 7227 2009 6354
1 9786 2014 6354
1 10200 2015 6354
1 8740 2012 6354
1 9037 2013 6354
1 7213 2009 6362
1 7325 2009 6365
1 8766 2012 6365
1 9085 2013 6369
1 8260 2011 6369
1 9893 2014 6369
1 8261 2011 6369
1 7465 2010 6369
1 6913 2008 6369
1 7464 2010 6369
1 7226 2009 6369
1 8778 2012 6369
1 10182 2015 6408
1 8304 2011 6408
1 7524 2010 6408
1 8733 2012 6408
1 6848 2008 6410
1 8262 2011 6414
1 6975 2008 6421
1 7127 2009 6421
1 7501 2010 6425
1 8767 2012 6425
1 9148 2013 6425
1 7167 2009 6425
1 8365 2011 6425
1 9147 2013 6425
1 8360 2011 6435
1 10315 2015 6435
1 9910 2014 6435
1 6955 2008 6435
1 7552 2010 6435
1 7182 2009 6435
1 8318 2011 6441
1 7234 2009 6441
1 7568 2010 6441
1 7549 2010 6452
1 7124 2009 6452
1 6906 2008 6452
1 8289 2011 6452
1 6918 2008 6455
1 9765 2014 6455
1 7256 2009 6455
1 7534 2010 6455
1 9764 2014 6455
1 10212 2015 6455
1 7590 2010 6459
1 6978 2008 6459
1 7159 2009 6459
1 7160 2009 6488
1 6887 2008 6488
1 8221 2011 6488
1 7533 2010 6525
1 6919 2008 6525
1 8347 2011 6525
1 7197 2009 6525
1 7171 2009 6537
1 7561 2010 6537
1 10192 2015 6583
1 8333 2011 6583
1 9780 2014 6583
1 11554 2018 6583
1 7142 2009 6583
1 7511 2010 6583
1 8297 2011 6585
1 7446 2010 6585
1 7120 2009 6588
1 7502 2010 6588
1 8271 2011 6588
1 7169 2009 6593
1 9872 2014 6593
1 10330 2015 6593
1 8735 2012 6593
1 8265 2011 6593
1 7193 2009 6598
1 9903 2014 6598
1 7129 2009 6605
1 8724 2012 6605
1 9811 2014 6605
1 8220 2011 6605
1 7440 2010 6605
1 9810 2014 6605
1 8791 2012 6608
1 7480 2010 6608
1 7216 2009 6608
1 8290 2011 6608
1 9841 2014 6608
1 9059 2013 6608
1 8457 2011 6609
1 7569 2010 6615
1 7246 2009 6615
1 8783 2012 6617
1 7682 2010 6617
1 9134 2013 6617
1 9135 2013 6617
1 7204 2009 6625
1 10196 2015 6625
1 8713 2012 6625
1 8237 2011 6625
1 7512 2010 6625
1 9025 2013 6625
1 9823 2014 6625
1 9026 2013 6625
1 7220 2009 6644
1 9010 2013 6644
1 10210 2015 6644
1 9806 2014 6644
1 10567 2016 6644
1 8732 2012 6644
1 9011 2013 6644
1 11126 2017 6644
1 8235 2011 6646
1 7262 2009 6646
1 7437 2010 6646
1 7189 2009 6656
1 9103 2013 6663
1 8353 2011 6663
1 7166 2009 6663
1 10340 2015 6663
1 8813 2012 6663
1 9860 2014 6663
1 11221 2017 6663
1 7557 2010 6663
1 10193 2015 6666
1 7455 2010 6666
1 8742 2012 6666
1 7202 2009 6666
1 8312 2011 6674
1 9825 2014 6678
1 9050 2013 6678
1 7600 2010 6678
1 8322 2011 6678
1 7190 2009 6678
1 8790 2012 6678
1 9051 2013 6678
1 10224 2015 6678
1 9826 2014 6678
1 11249 2017 6679
1 10301 2015 6679
1 8282 2011 6679
1 9132 2013 6679
1 10658 2016 6679
1 7260 2009 6679
1 9001 2013 6680
1 7486 2010 6680
1 8800 2012 6680
1 7116 2009 6681
1 8291 2011 6681
1 7456 2010 6681
1 8328 2011 6682
1 9145 2013 6682
1 8794 2012 6682
1 9144 2013 6682
1 10355 2015 6682
1 7261 2009 6682
1 9918 2014 6682
1 8352 2011 6683
1 9118 2013 6683
1 10281 2015 6683
1 8807 2012 6683
1 10253 2015 6685
1 9817 2014 6685
1 9038 2013 6685
1 11202 2017 6685
1 10529 2016 6685
1 7149 2009 6688
1 8784 2012 6688
1 9104 2013 6688
1 7528 2010 6688
1 9798 2014 6688
1 8710 2012 6690
1 8217 2011 6690
1 10517 2016 6690
1 7444 2010 6690
1 10181 2015 6690
1 11250 2017 6690
1 9005 2013 6690
1 9757 2014 6691
1 7473 2010 6691
1 9004 2013 6691
1 8718 2012 6691
1 10214 2015 6691
1 7570 2010 6692
1 8259 2011 6692
1 7258 2009 6692
1 7239 2009 6695
1 7252 2009 6697
1 7579 2010 6697
1 8273 2011 6713
1 7567 2010 6713
1 11166 2017 6717
1 9883 2014 6717
1 10289 2015 6717
1 8319 2011 6717
1 11167 2017 6717
1 9884 2014 6717
1 7588 2010 6717
1 8786 2012 6717
1 7582 2010 6718
1 8744 2012 6723
1 8292 2011 6723
1 7254 2009 6723
1 9012 2013 6724
1 7452 2010 6724
1 10259 2015 6724
1 7221 2009 6724
1 9822 2014 6724
1 8338 2011 6726
1 10337 2015 6726
1 9870 2014 6726
1 8269 2011 6730
1 7518 2010 6730
1 10570 2016 6827
1 7447 2010 6827
1 8226 2011 6827
1 11141 2017 6827
1 9781 2014 6827
1 8716 2012 6827
1 10273 2015 6827
1 9041 2013 6827
1 9782 2014 6827
1 10274 2015 6827
1 10571 2016 6827
1 9042 2013 6827
1 8233 2011 6829
1 7449 2010 6829
1 10574 2016 6831
1 8247 2011 6831
1 7593 2010 6831
1 9839 2014 6831
1 8738 2012 6831
1 8224 2011 6833
1 10215 2015 6833
1 7469 2010 6833
1 9758 2014 6833
1 9006 2013 6833
1 8728 2012 6833
1 7681 2010 6834
1 9084 2013 6834
1 10191 2015 6837
1 11168 2017 6837
1 10546 2016 6837
1 8737 2012 6837
1 11518 2018 6837
1 9767 2014 6837
1 9885 2014 6851
1 10290 2015 6851
1 9029 2013 6851
1 8342 2011 6851
1 8760 2012 6851
1 9816 2014 6857
1 8756 2012 6857
1 8315 2011 6859
1 7483 2010 6860
1 9760 2014 6860
1 8241 2011 6860
1 10348 2015 6860
1 11207 2017 6866
1 10227 2015 6866
1 7563 2010 6866
1 10576 2016 6866
1 9862 2014 6866
1 7470 2010 6867
1 9141 2013 6867
1 9140 2013 6867
1 9834 2014 6874
1 10560 2016 6874
1 9106 2013 6874
1 7519 2010 6892
1 9110 2013 6892
1 10582 2016 6892
1 9837 2014 6892
1 10232 2015 6892
1 11153 2017 6892
1 8717 2012 6892
1 8244 2011 6892
1 7578 2010 6900
1 8339 2011 6900
1 9097 2013 6900
1 9889 2014 6900
1 7500 2010 6904
1 9083 2013 6907
1 7580 2010 6907
1 8236 2011 6909
1 7491 2010 6910
1 8232 2011 6911
1 8789 2012 6911
1 9779 2014 6911
1 9022 2013 6911
1 9127 2013 6916
1 9128 2013 6916
1 8803 2012 6916
1 10341 2015 6916
1 9915 2014 6916
1 9914 2014 6916
1 8307 2011 6920
1 9031 2013 6927
1 10209 2015 6927
1 8754 2012 6927
1 11192 2017 6927
1 8281 2011 6928
1 9079 2013 6929
1 7522 2010 6929
1 11226 2017 6930
1 9073 2013 6930
1 9877 2014 6930
1 7577 2010 6930
1 9072 2013 6930
1 8283 2011 6930
1 8350 2011 6937
1 8734 2012 6937
1 7571 2010 6937
1 11164 2017 6937
1 10228 2015 6937
1 9801 2014 6937
1 9040 2013 6937
1 7521 2010 6938
1 7247 2009 6938
1 9802 2014 6938
1 11183 2017 6938
1 8327 2011 6938
1 8764 2012 6938
1 10607 2016 6943
1 11200 2017 6943
1 8750 2012 6943
1 9897 2014 6943
1 10309 2015 6945
1 10308 2015 6945
1 8753 2012 6945
1 10622 2016 6945
1 11594 2018 6945
1 11223 2017 6945
1 8276 2011 6945
1 9919 2014 6948
1 9087 2013 6948
1 10343 2015 6948
1 10636 2016 6958
1 9071 2013 6958
1 9832 2014 6958
1 11215 2017 6958
1 9831 2014 6958
1 10262 2015 6958
1 7595 2010 6958
1 11216 2017 6958
1 8293 2011 6958
1 8805 2012 6962
1 10664 2016 6962
1 9916 2014 6962
1 8804 2012 6962
1 9917 2014 6962
1 10663 2016 6962
1 9143 2013 6962
1 10354 2015 6962
1 9920 2014 6967
1 9155 2013 6967
1 10662 2016 6967
1 9921 2014 6967
1 8812 2012 6967
1 9156 2013 6967
1 8349 2011 6967
1 11279 2017 6967
1 11633 2018 6967
1 9878 2014 6969
1 7558 2010 6969
1 10331 2015 6969
1 10332 2015 6969
1 10655 2016 6969
1 8782 2012 6969
1 8248 2011 6971
1 8308 2011 6972
1 7596 2010 6976
1 8453 2011 6976
1 9900 2014 6979
1 9119 2013 6979
1 10352 2015 6979
1 8451 2011 6979
1 8808 2012 6979
1 7591 2010 6979
1 9152 2013 6982
1 9790 2014 6982
1 10597 2016 6982
1 8721 2012 6982
1 10255 2015 6982
1 7601 2010 6988
1 7523 2010 6990
1 9804 2014 6990
1 11597 2018 6990
1 8727 2012 6990
1 9052 2013 7039
1 8306 2011 7039
1 8715 2012 7039
1 8714 2012 7108
1 9763 2014 7108
1 10183 2015 7108
1 8759 2012 7109
1 8332 2011 7109
1 9820 2014 7109
1 10184 2015 7109
1 10651 2016 7115
1 9139 2013 7115
1 11634 2018 7115
1 9866 2014 7115
1 8775 2012 7115
1 10312 2015 7115
1 8249 2011 7116
1 9797 2014 7118
1 9014 2013 7118
1 8792 2012 7118
1 8246 2011 7124
1 10604 2016 7131
1 8250 2011 7131
1 10247 2015 7131
1 9791 2014 7131
1 11197 2017 7131
1 9016 2013 7131
1 10246 2015 7131
1 8755 2012 7131
1 9076 2013 7133
1 9775 2014 7133
1 8729 2012 7133
1 10275 2015 7133
1 8288 2011 7133
1 8746 2012 7142
1 11236 2017 7142
1 10294 2015 7142
1 11580 2018 7142
1 9836 2014 7142
1 9074 2013 7142
1 10590 2016 7142
1 9099 2013 7143
1 11531 2018 7143
1 9776 2014 7143
1 10222 2015 7143
1 10587 2016 7143
1 11242 2017 7144
1 10243 2015 7144
1 9030 2013 7144
1 8739 2012 7144
1 9800 2014 7144
1 8309 2011 7144
1 10584 2016 7144
1 8348 2011 7146
1 10596 2016 7157
1 9840 2014 7157
1 8257 2011 7157
1 9018 2013 7157
1 8765 2012 7157
1 10303 2015 7157
1 8357 2011 7159
1 8317 2011 7163
1 10661 2016 7163
1 10345 2015 7163
1 11626 2018 7163
1 9067 2013 7163
1 8314 2011 7172
1 9824 2014 7172
1 9043 2013 7172
1 8781 2012 7172
1 10601 2016 7185
1 9829 2014 7185
1 9015 2013 7185
1 10602 2016 7185
1 8240 2011 7185
1 8731 2012 7185
1 11543 2018 7185
1 8294 2011 7190
1 10185 2015 7194
1 9769 2014 7194
1 9164 2013 7194
1 11193 2017 7194
1 8711 2012 7194
1 9088 2013 7198
1 8757 2012 7201
1 9146 2013 7201
1 9907 2014 7202
1 10296 2015 7202
1 8263 2011 7205
1 9024 2013 7205
1 10180 2015 7205
1 9808 2014 7205
1 10515 2016 7205
1 11537 2018 7205
1 9807 2014 7205
1 8743 2012 7205
1 9881 2014 7206
1 9882 2014 7206
1 8736 2012 7206
1 10342 2015 7206
1 9069 2013 7215
1 9891 2014 7215
1 10310 2015 7215
1 8776 2012 7215
1 9785 2014 7227
1 9077 2013 7227
1 10234 2015 7227
1 8275 2011 7228
1 9124 2013 7228
1 9845 2014 7228
1 10230 2015 7230
1 9034 2013 7230
1 8747 2012 7230
1 10229 2015 7230
1 11174 2017 7230
1 8256 2011 7230
1 9035 2013 7230
1 11175 2017 7230
1 9859 2014 7232
1 9063 2013 7232
1 9858 2014 7232
1 8772 2012 7232
1 9007 2013 7241
1 11125 2017 7241
1 8795 2012 7241
1 9890 2014 7241
1 10238 2015 7241
1 11588 2018 7241
1 10245 2015 7245
1 8741 2012 7245
1 10295 2015 7252
1 10647 2016 7252
1 11253 2017 7252
1 8272 2011 7253
1 9109 2013 7257
1 10305 2015 7257
1 8809 2012 7257
1 9849 2014 7257
1 11189 2017 7257
1 9082 2013 7261
1 9857 2014 7261
1 9081 2013 7261
1 9856 2014 7261
1 8722 2012 7262
1 9771 2014 7262
1 11114 2017 7262
1 10217 2015 7262
1 11513 2018 7262
1 9049 2013 7262
1 9048 2013 7262
1 10242 2015 7267
1 9046 2013 7267
1 9892 2014 7267
1 8239 2011 7267
1 8771 2012 7267
1 9045 2013 7267
1 10198 2015 7316
1 11622 2018 7316
1 8802 2012 7318
1 9803 2014 7454
1 8752 2012 7454
1 9078 2013 7455
1 10287 2015 7455
1 11275 2017 7458
1 9869 2014 7458
1 9047 2013 7458
1 10638 2016 7458
1 9008 2013 7459
1 10572 2016 7459
1 10190 2015 7459
1 9809 2014 7459
1 10220 2015 7472
1 9112 2013 7472
1 10594 2016 7472
1 10235 2015 7476
1 10558 2016 7476
1 9835 2014 7476
1 11209 2017 7476
1 8798 2012 7476
1 11208 2017 7476
1 10237 2015 7486
1 11602 2018 7486
1 11228 2017 7486
1 8777 2012 7486
1 10625 2016 7486
1 9060 2013 7486
1 9089 2013 7542
1 11268 2017 7542
1 9056 2013 7560
1 11565 2018 7560
1 9855 2014 7560
1 10194 2015 7560
1 9055 2013 7560
1 9854 2014 7560
1 8806 2012 7574
1 10297 2015 7574
1 9161 2013 7574
1 9122 2013 7575
1 9904 2014 7575
1 9851 2014 7576
1 10556 2016 7576
1 11211 2017 7576
1 10203 2015 7576
1 9013 2013 7576
1 11212 2017 7576
1 11578 2018 7576
1 11579 2018 7576
1 10557 2016 7576
1 9852 2014 7576
1 10633 2016 7587
1 10347 2015 7587
1 11587 2018 7587
1 9871 2014 7587
1 9137 2013 7590
1 10272 2015 7593
1 9842 2014 7593
1 9068 2013 7593
1 10614 2016 7596
1 11263 2017 7596
1 9166 2013 7603
1 10542 2016 8240
1 9062 2013 8240
1 11184 2017 8240
1 10208 2015 8240
1 11185 2017 8240
1 10628 2016 8258
1 11592 2018 8258
1 9028 2013 8258
1 11251 2017 8258
1 10240 2015 8265
1 10239 2015 8265
1 9753 2014 8265
1 9064 2013 8265
1 10566 2016 8265
1 11191 2017 8312
1 9784 2014 8312
1 11559 2018 8312
1 10552 2016 8312
1 10211 2015 8312
1 9092 2013 8327
1 10335 2015 8327
1 9093 2013 8358
1 10179 2015 8358
1 9761 2014 8358
1 9036 2013 8362
1 10632 2016 8506
1 11596 2018 8506
1 9896 2014 8506
1 10338 2015 8506
1 9895 2014 8506
1 9149 2013 8506
1 9066 2013 8510
1 11233 2017 8510
1 10586 2016 8510
1 9805 2014 8510
1 11232 2017 8510
1 10270 2015 8510
1 10269 2015 8510
1 11577 2018 8510
1 10280 2015 8712
1 10617 2016 8712
1 11131 2017 8714
1 11510 2018 8714
1 10197 2015 8714
1 9766 2014 8714
1 9003 2013 8714
1 10530 2016 8714
1 10547 2016 8715
1 11526 2018 8715
1 11195 2017 8715
1 10213 2015 8715
1 10218 2015 8716
1 9759 2014 8716
1 10219 2015 8717
1 9815 2014 8717
1 10581 2016 8717
1 11254 2017 8717
1 10226 2015 8718
1 9065 2013 8718
1 10540 2016 8718
1 11145 2017 8718
1 9755 2014 8718
1 11144 2017 8718
1 11239 2017 8720
1 11527 2018 8720
1 10264 2015 8720
1 9130 2013 8720
1 11528 2018 8720
1 9864 2014 8720
1 10525 2016 8721
1 11532 2018 8721
1 10186 2015 8721
1 10620 2016 8725
1 9813 2014 8725
1 10524 2016 8729
1 10189 2015 8729
1 11509 2018 8729
1 9032 2013 8729
1 9787 2014 8730
1 10221 2015 8730
1 9057 2013 8730
1 11154 2017 8731
1 11546 2018 8731
1 10199 2015 8731
1 10263 2015 8734
1 11130 2017 8734
1 10518 2016 8734
1 9129 2013 8740
1 11190 2017 8740
1 10537 2016 8740
1 9886 2014 8740
1 10324 2015 8740
1 10630 2016 8744
1 9880 2014 8744
1 11533 2018 8744
1 9158 2013 8745
1 10288 2015 8749
1 11548 2018 8749
1 9053 2013 8749
1 10598 2016 8749
1 11187 2017 8749
1 9867 2014 8749
1 9002 2013 8751
1 10223 2015 8751
1 11552 2018 8751
1 10579 2016 8756
1 11557 2018 8756
1 11205 2017 8756
1 11595 2018 8758
1 10569 2016 8758
1 10231 2015 8758
1 11210 2017 8758
1 10532 2016 8759
1 10285 2015 8759
1 11143 2017 8759
1 9783 2014 8759
1 11522 2018 8759
1 11180 2017 8762
1 10251 2015 8762
1 9850 2014 8762
1 11521 2018 8762
1 9100 2013 8763
1 9098 2013 8765
1 10351 2015 8766
1 9111 2013 8771
1 11571 2018 8780
1 9873 2014 8780
1 10519 2016 8780
1 9163 2013 8780
1 9913 2014 8783
1 10599 2016 8783
1 10591 2016 8785
1 9167 2013 8785
1 11204 2017 8785
1 9768 2014 8785
1 10252 2015 8785
1 10261 2015 8787
1 9762 2014 8787
1 11134 2017 8787
1 11581 2018 8790
1 10282 2015 8790
1 9159 2013 8792
1 9136 2013 8793
1 10291 2015 8794
1 11572 2018 8794
1 9789 2014 8798
1 11520 2018 8798
1 11120 2017 8798
1 10554 2016 8798
1 10205 2015 8798
1 10551 2016 8800
1 11128 2017 8800
1 10641 2016 8804
1 11258 2017 8804
1 10316 2015 8804
1 11607 2018 8804
1 10304 2015 8807
